Holding_Days,Rebalance,Formation_End,Holding_Start,Method,AAPL,MSFT,NVDA,AMD,AVGO,ORCL,CRM,ADBE,QCOM,TXN,AMAT,MU,IBM,CSCO,INTU
30,4,2025-08-22,2025-08-25,BLM_LLM__gpt_oss_120b,2.273639638309357e-16,0.0,0.15,0.1499999999999998,0.15,0.15,0.0,0.0,0.0,0.15,0.0,0.14999999999999988,0.10000000000000048,1.5942948302645247e-16,7.75331060850628e-17
30,4,2025-08-22,2025-08-25,RelViewBL__gpt_oss_120b,0.10000000000000057,1.3562013925078054e-16,0.14999999999999994,0.15,0.14999999999999997,2.3920210430461442e-17,0.0,1.2793585635328952e-17,0.0,0.15,0.14999999999999986,0.15,5.335629941344289e-17,8.397145825900232e-17,9.839134715305953e-17
30,5,2025-10-06,2025-10-07,BL,0.0,0.0,0.1499999999999999,0.14999999999999994,0.14999999999999994,0.14999999999999997,1.9854614074708282e-17,5.696367034026235e-17,0.10000000000000016,0.0,0.14999999999999994,0.14999999999999994,3.0320915032450786e-17,3.090303698225349e-17,8.950382551830892e-17
30,5,2025-10-06,2025-10-07,MVO,2.847821130064069e-18,0.0,0.1499999999999998,0.1499999999999998,0.14999999999999977,0.1499999999999998,2.196985922430157e-16,2.0970997213505482e-16,4.846906567933086e-17,1.500552899546003e-16,2.758025042667599e-16,0.1499999999999999,0.1499999999999999,0.10000000000000021,7.47834576007058e-17
30,5,2025-10-06,2025-10-07,EW,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
30,5,2025-10-06,2025-10-07,BLM_LLM__gpt_oss_120b,0.0,1.3371302081999003e-16,0.15,0.14999999999999994,0.14999999999999994,0.14999999999999994,0.0,0.1000000000000001,5.628931428728764e-17,6.54363011780233e-17,0.14999999999999983,0.15,0.0,4.778020647959702e-17,1.3634426858859283e-16
30,5,2025-10-06,2025-10-07,RelViewBL__gpt_oss_120b,0.0,0.0,0.15,0.15,0.15,0.0,0.15,0.0,0.10000000000000046,0.0,0.14999999999999986,0.15,0.0,0.0,0.0
30,6,2025-11-17,2025-11-18,BL,0.0,2.7889711344029186e-17,0.15,0.1499999999999999,0.15,0.15,9.35545965545874e-17,0.0,0.10000000000000002,3.469446951953614e-17,0.15,0.15,3.5486203942148555e-17,3.271958964401622e-17,0.0
30,6,2025-11-17,2025-11-18,MVO,5.562653150595759e-17,3.612043181494119e-17,0.14999999999999983,0.15,0.15,0.09999999999999973,9.554603136526058e-17,7.969910122826269e-17,0.0,2.032866052848665e-17,1.929892881965329e-16,0.14999999999999994,0.15,0.14999999999999974,5.677953962986959e-17
30,6,2025-11-17,2025-11-18,EW,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
30,6,2025-11-17,2025-11-18,BLM_LLM__gpt_oss_120b,0.0,2.0816681711721685e-17,0.15,0.15,0.15,6.522509620304194e-17,1.623866681629609e-17,0.04117412193627472,0.0,0.15,0.14999999999999997,0.15,0.0,0.058825878063725204,0.0
30,6,2025-11-17,2025-11-18,RelViewBL__gpt_oss_120b,0.10000000000000016,0.15,0.14999999999999988,0.14999999999999988,0.14999999999999983,0.14999999999999983,1.0755285551056204e-16,0.0,0.0,1.929879867024198e-16,1.4094628242311558e-16,5.984795992119984e-17,0.14999999999999988,8.326672684688674e-17,7.806255641895632e-18
